log P,Ligand coordination bulkiness (Å$^3$)
2.5332100000000004,8.187040720737459
2.1486,7.265125695775816
-0.0152000000000005,7.604689973726825
1.45162,9.318680093672345
0.8996999999999998,5.176770828857923
2.9540900000000008,1.8387783689363106
2.0122,8.514763288779536
-0.9501999999999992,4.051921484844995
2.4581,10.530844769504043
2.5531200000000007,7.729478222717616
2.38512,7.140337446785025
0.8958999999999999,2.0883548669178933
0.9707199999999998,6.800773168834016
1.34434,3.9619337048755683
2.5669000000000004,9.318680093672345
-1.4565999999999997,5.641123355799723
1.5324999999999998,2.0883548669178933
1.3934,5.00660541557868
1.8633,5.1313936645694715
1.62428,1.8387783689363106
2.6198900000000007,1.8387783689363106
2.0767,7.265125695775816
0.9392,4.301497982826578
1.3614000000000002,9.318680093672345
2.4544000000000006,1.8387783689363106
0.5699000000000001,2.2131431159086845
1.5629,9.568256591653928
1.93822,9.318680093672345
2.11468,3.6775567378726213
-0.6878999999999993,6.140276351762889
3.4454100000000016,1.8387783689363106
1.4716999999999998,7.604689973726825
-0.9773099999999996,4.961994799897705
0.8339000000000001,6.140276351762889
3.549900000000002,5.4263473268395055
1.2514999999999998,8.639551537770327
0.6269,5.516335106808932
1.8772,7.265125695775816
2.1716,6.666434478176311
2.0475000000000003,1.8387783689363106
3.222100000000001,4.051921484844995
1.5611000000000002,2.3379313648994757
0.97072,6.800773168834016
1.5486,7.604689973726825
2.1253,7.0155491977942335
2.634800000000001,7.729478222717616
1.10879,1.8387783689363106
0.54382,6.336420641892215
1.13297,4.961994799897705
1.4820999999999998,9.318680093672345
1.3264,7.140337446785025
1.6694699999999998,5.4263473268395055
0.4714999999999997,5.4263473268395055
2.851640000000001,11.032670213617864
0.1314,1.8387783689363106
2.8507000000000007,4.176709733835787
-0.5600999999999996,2.0883548669178933
2.5611000000000006,5.00660541557868
2.686300000000001,7.140337446785025
3.706700000000003,5.765911604790515
0.1117000000000001,7.265125695775816
0.80609,6.3810312575731905
1.5613899999999998,10.693105935666855
2.997300000000001,9.318680093672345
2.1136,7.094960282496574
0.963,10.647728771378404
1.46499,10.478329906706637
0.8666999999999998,6.800773168834016
0.5516000000000001,7.604689973726825
2.4037000000000006,9.318680093672345
0.9319,2.3379313648994757
1.7014699999999998,3.9271332358542037
1.57572,6.800773168834016
1.4820999999999998,6.800773168834016
0.8435000000000001,2.3379313648994757
0.9707199999999998,6.800773168834016
2.5173000000000005,3.8023449868634125
2.2318,7.604689973726825
1.92108,1.8387783689363106
1.14509,1.8387783689363106
2.0114,7.265125695775816
1.17512,7.604689973726825
1.8207,5.765911604790515
-1.9338,11.048072395200862
0.2643900000000001,6.675984919843224
2.4902000000000006,7.265125695775816
1.95164,2.0883548669178933
2.225,8.514763288779536
1.3032,8.979115815721336
1.5757199999999998,7.265125695775816
1.4820999999999998,7.604689973726825
1.8783,7.604689973726825
3.4155000000000024,4.881817166587889
1.9945,7.479901724736034
1.6838,7.604689973726825
1.2331,5.00660541557868
1.8978,6.845383784514992
1.8047,4.301497982826578
1.7826,1.8387783689363106
1.0313899999999998,6.4612088908830065
2.1862000000000004,4.301497982826578
1.0710000000000002,8.469386124491084
1.2762,7.604689973726825
1.3024,9.318680093672345
0.5968999999999999,5.301559077848714
-0.8154000000000003,4.837206550906914
2.5770800000000005,3.6775567378726213
1.5385999999999995,7.604689973726825
1.6935,2.462719613890267
0.9319,2.3379313648994757
1.5618999999999998,9.318680093672345
1.3263999999999998,6.925561417824807
1.0416999999999998,7.880245348558493
1.3786,9.103904064712127
3.7271000000000014,4.702867860249209
2.18072,7.265125695775816
1.5637,9.103904064712127
1.0421999999999998,9.318680093672345
1.80719,6.925561417824807
1.48782,7.604689973726825
1.6504,8.979115815721336
2.3601,1.8387783689363106
1.2993,2.2131431159086845
1.5551,4.849048260815846
-0.72641,3.2480046799521856
-0.2355999999999999,2.0883548669178933
1.7246,7.604689973726825
0.30032,7.265125695775816
-0.0075299999999999,5.006605415578681
0.60642,8.514763288779536
1.29739,8.187040720737459
0.5317000000000001,9.443468342663136
1.7331,6.015488102772097
1.52259,10.02581908967377
0.36722,8.639551537770327
-0.4714,1.8387783689363106
0.3226999999999998,5.256181913560264
-0.0946799999999999,7.265125695775816
-0.4814800000000001,6.336420641892215
-0.9666999999999996,2.3379313648994757
2.05261,1.8387783689363106
-0.3493000000000001,2.0883548669178933
0.68702,8.514763288779536
0.9482199999999998,5.516335106808932
1.3944,4.42628623181737
1.3261699999999998,3.2480046799521856
0.3701000000000002,2.3379313648994757
0.63032,7.140337446785025
0.4047999999999999,7.265125695775816
1.18617,5.006605415578681
1.2055,1.8387783689363106
0.3155699999999999,4.961994799897705
0.67197,5.301559077848714
1.18617,5.006605415578681
0.0805,5.301559077848714
0.86687,5.006605415578681
3.155930000000001,1.8387783689363106
1.8741,7.479901724736034
-0.0515999999999998,6.26506460075368
0.4788,4.051921484844995
-0.1170999999999998,3.9271332358542037
0.8228,5.1313936645694715
0.1255,11.72720095110288
0.5403,2.462719613890267
-0.3046800000000002,8.175199010828527
1.7054999999999998,5.641123355799723
2.0008,11.032670213617864
-0.8582000000000001,7.729478222717616
1.1256,5.00660541557868
0.5824000000000001,5.301559077848714
0.0079,1.8387783689363106
0.2826000000000002,1.8387783689363106
0.7211900000000001,6.675984919843224
-0.0422,5.516335106808932
0.1133999999999997,5.80071207381188
1.5376,4.301497982826578
1.03372,12.32894998555188
1.5519,5.1313936645694715
1.3172,7.604689973726825
-0.9642,4.881817166587889
0.1061000000000002,2.3379313648994757
1.2495,4.176709733835787
1.8734,2.0883548669178933
1.24888,3.337992459921612
0.2917799999999998,7.140337446785025
0.9871,7.568394106602351
1.3598,8.25563634913104
-0.6117100000000002,7.514702193757399
0.86409,3.4627807089124034
1.396,4.301497982826578
0.2221999999999999,8.979115815721336
-0.3806000000000002,5.1313936645694715
0.8213000000000001,7.265125695775816
1.3598,8.906582724535253
-0.0643000000000002,4.051921484844995
2.2887900000000005,3.8023449868634125
1.4263,7.479901724736034
2.2904,3.9271332358542037
0.7866,7.389913944766607
2.1144000000000003,1.963566617927102
2.3955,4.301497982826578
0.1235199999999998,6.800773168834016
0.5652200000000001,6.7205955355241995
0.6123,5.516335106808932
0.1990699999999999,5.641123355799723
1.0265399999999998,7.140337446785025
-1.2942,5.516335106808932
1.8008999999999995,2.2131431159086845
2.5807900000000004,1.8387783689363106
-1.206999999999999,2.3379313648994757
2.07217,5.765911604790515
1.2068,2.3379313648994757
-1.3116,2.3379313648994757
-1.0093,1.8387783689363106
1.3172,8.979115815721336
2.5364000000000004,3.9271332358542037
1.7055,10.61495986560636
-0.0846999999999999,4.176709733835787
1.6952,4.051921484844995
-0.3860000000000001,3.4627807089124034
1.1778,7.219802985760028
-1.1937999999999984,4.301497982826578
1.94618,1.8387783689363106
1.6749,9.193891844681554
0.1078999999999998,7.140337446785025
1.39179,6.845383784514992
1.47167,3.9271332358542037
0.6833199999999999,5.176770828857923
0.1235199999999999,6.675984919843224
1.63114,7.140337446785025
1.04419,7.729478222717616
0.56168,3.337992459921612
0.7383000000000001,2.3379313648994757
0.9595,4.88181716658789
0.7285199999999998,7.140337446785025
-0.147,1.963566617927102
2.450100000000001,4.176709733835787
0.1821999999999999,7.265125695775816
0.3107199999999999,8.854327566730545
2.849100000000001,4.051921484844995
1.8756,11.407034960590238
2.00979,3.8023449868634125
-0.30468,6.800773168834016
-0.1929,4.301497982826578
1.0296899999999998,1.8387783689363106
2.212,6.7205955355242
-0.2311,4.301497982826578
0.3075000000000001,11.98938570760087
0.4630999999999999,5.211571297879288
1.91269,10.02581908967377
0.9236,1.8387783689363106
0.3911,7.729478222717616
1.1985,7.265125695775816
0.72852,8.854327566730545
0.2486000000000001,6.140276351762889
-0.3590000000000001,10.013977379764837
1.21142,7.140337446785025
0.3482799999999999,9.318680093672345
-0.0515999999999999,1.7487905889668844
3.291940000000002,8.122734413513578
1.8035,7.604689973726825
2.3162000000000003,1.963566617927102
0.3084999999999999,5.301559077848714
0.2979999999999999,6.800773168834016
0.4182999999999999,8.344597875500293
0.5668000000000001,11.157458462608655
-0.7317099999999994,6.585997139873798
1.38689,7.514702193757399
1.0059,7.9790547206991995
-0.0898,1.963566617927102
0.2460000000000003,7.604689973726825
1.9529,5.641123355799723
1.08839,7.265125695775816
0.0827999999999999,6.166255228612973
1.4641,11.86459745861008
-0.3028999999999999,2.2131431159086845
1.1093,1.963566617927102
0.4237199999999999,8.344597875500293
1.35439,5.301559077848714
0.7121999999999999,8.639551537770327
1.0901999999999998,7.604689973726825
-0.3821999999999999,1.963566617927102
-1.9662999999999995,1.8387783689363106
-1.6093000000000002,5.4263473268395055
0.0523,1.963566617927102
1.0265399999999998,7.140337446785025
2.0197000000000003,12.996236831544966
0.5693999999999999,5.00660541557868
0.329,5.765911604790515
0.859,8.639551537770327
-0.1033,2.2131431159086845
0.7285199999999998,7.265125695775816
0.4767699999999999,5.006605415578681
2.0679,5.380970162551054
2.1232,7.854266471708408
1.5886,7.604689973726825
2.283720000000001,1.963566617927102
1.7603,1.8387783689363106
-2.0519,5.176770828857923
0.3853,5.516335106808932
2.089090000000001,11.86459745861008
1.3797,2.0883548669178933
0.2221999999999996,7.265125695775816
-0.3249000000000002,8.979115815721336
-1.4259000000000006,6.800773168834016
1.3172,7.479901724736034
0.3003199999999998,8.639551537770327
1.7807,6.845383784514991
-0.1582000000000005,2.3379313648994757
-0.4918000000000002,2.3379313648994757
1.396,4.301497982826578
0.93677,5.006605415578681
-0.50821,6.800773168834016
2.04342,9.193891844681554
2.786200000000001,2.2131431159086845
1.60788,1.963566617927102
-0.3211000000000002,5.1313936645694715
-0.3682000000000001,5.1313936645694715
1.3317,1.8387783689363106
0.2221999999999999,3.8023449868634125
1.26659,7.219748531487366
-1.514,5.516335106808932
1.7678000000000005,2.2131431159086845
1.8204,7.604689973726825
1.1951000000000005,4.301497982826578
-0.7855000000000003,9.656748973520244
0.2419999999999997,10.49017161661557
1.43319,3.837145455884777
-2.7670999999999992,5.301559077848714
-1.416,4.837206550906914
0.62842,3.4627807089124034
1.8035,7.479901724736034
2.8475100000000007,1.8387783689363106
0.1608999999999998,4.837206550906914
0.7850199999999998,7.265125695775816
2.1357,3.9271332358542037
1.1985,7.140337446785025
2.3884000000000007,7.479901724736034
-0.3924000000000001,4.301497982826578
1.43842,7.265125695775816
0.59698,12.32894998555188
1.1484,7.729478222717616
0.53228,3.337992459921612
-0.0926199999999999,1.8387783689363106
0.1420899999999999,5.996856363941206
-0.1658999999999996,1.8387783689363106
0.6661,7.729478222717616
-0.5544999999999998,1.8387783689363106
-0.6996800000000001,6.800773168834016
0.8292999999999999,7.140337446785025
-2.0519,5.176770828857923
0.8976999999999999,3.292615295633161
0.7850199999999998,8.979115815721336
1.04049,7.140337446785025
0.8640899999999998,3.4627807089124034
-0.3087000000000001,6.140276351762889
2.4838000000000005,5.516335106808932
1.8826,6.970172033505782
-0.1075099999999999,3.5875689579031946
-1.1198099999999998,6.800773168834016
1.1628000000000005,10.49017161661557
2.1346,10.693105935666855
1.4038000000000002,8.55937390446051
1.586,1.963566617927102
1.08839,7.265125695775816
1.3203,8.933793105705547
0.6864399999999999,6.381031257573191
0.4364000000000001,13.952952325527974
1.5401,14.292516603478983
0.921,5.301559077848714
0.4948800000000001,2.3379313648994757
2.15252,7.479901724736034
1.9264,1.8387783689363106
0.7691999999999999,2.0883548669178933
-0.4814800000000001,6.336420641892215
0.3868999999999998,2.2131431159086845
1.4384199999999998,7.140337446785025
0.3178999999999999,7.265125695775816
1.27727,3.9271332358542037
-0.2311,4.42628623181737
1.4806199999999996,7.140337446785025
1.29144,6.7205955355241995
0.78611,1.8387783689363106
-0.9815000000000004,1.963566617927102
0.3785999999999999,6.925561417824807
-1.2511,1.8387783689363106
-0.3825100000000001,6.675984919843224
0.2104199999999999,7.0155491977942335
-0.4259000000000001,8.639551537770327
-0.65971,9.88842258216657
1.0735,8.854327566730545
0.7633,10.739748114597152
1.3172,7.604689973726825
3.2609900000000005,1.8387783689363106
-0.6369099999999999,8.31182896972825
2.0313,2.0883548669178933
-0.5019,7.094960282496573
-0.5942000000000001,7.094960282496573
1.3944,5.890699853781306
0.2894000000000001,1.8387783689363106
1.4263,8.854327566730545
0.8235000000000001,3.4627807089124034
-1.6818099999999998,7.050349666815598
-0.9835099999999994,10.138765628755628
-1.1664,5.516335106808932
-0.0585000000000001,7.265125695775816
-0.5391999999999999,5.301559077848714
0.7585999999999999,2.2131431159086845
0.80928,1.8387783689363106
1.0147799999999998,1.8387783689363106
1.03372,11.86459745861008
0.97222,9.318680093672345
-0.8497000000000001,2.2131431159086845
-0.3924,4.176709733835787
2.0855,6.970172033505782
1.37928,3.6775567378726213
0.8838999999999999,9.201796091797984
0.6507,5.301559077848714
0.4188900000000001,10.02581908967377
0.5035000000000001,4.176709733835787
0.4997799999999999,1.8387783689363106
1.28052,7.140337446785025
0.07308,1.8387783689363106
-0.8609999999999995,1.8387783689363106
0.3910999999999998,7.729478222717616
1.0265399999999998,7.265125695775816
0.58917,5.641123355799723
0.903,8.979115815721336
0.6123000000000001,7.265125695775816
1.0337199999999998,11.98938570760087
-0.1110999999999999,6.381031257573191
1.546,5.1313936645694715
0.1413199999999999,8.854327566730545
0.4390000000000001,7.854266471708408
0.9734000000000002,1.4992140909853016
-0.1934999999999999,4.051921484844995
1.0478,4.916617635609254
0.36722,8.639551537770327
1.4627,1.8387783689363106
-1.2077000000000002,6.336420641892215
0.6994199999999999,8.979115815721336
0.8292999999999999,7.265125695775816
1.99462,7.604689973726825
-0.3749999999999999,2.2131431159086845
0.33109,6.675984919843224
1.0059,4.301497982826578
1.1704,4.176709733835787
1.09344,8.979115815721336
2.443890000000001,7.854266471708408
0.4846,3.4627807089124034
-0.7474000000000003,5.380970162551054
0.4984,9.655852572416421
-1.2511,1.8387783689363106
1.2136,8.808950402442093
0.8292999999999999,7.265125695775816
0.5739,2.2131431159086845
0.2705000000000001,1.8387783689363106
1.8027,6.970172033505782
0.3701000000000002,2.2131431159086845
0.6354000000000002,5.641123355799723
2.458,5.1313936645694715
0.7823999999999993,3.9619337048755683
-0.5914000000000003,5.176770828857923
0.1235199999999998,6.800773168834016
0.3939,7.265125695775816
1.21142,7.265125695775816
0.4389999999999999,7.729478222717616
0.3776999999999998,7.140337446785025
2.1995,2.0883548669178933
1.4806199999999996,7.140337446785025
-0.9503,3.292615295633161
1.0474,9.129116392954735
0.8407000000000002,4.176709733835787
0.4215399999999998,6.800773168834016
2.2025,4.051921484844995
1.61978,1.8387783689363106
2.5532000000000004,3.6775567378726213
1.01478,10.49017161661557
1.218,7.265125695775816
2.5704900000000004,6.845383784514992
0.9175,3.4627807089124034
-0.1744000000000001,7.880245348558493
0.4048,1.8387783689363106
1.5637,12.271785565627159
1.7534999999999998,4.496875724348429
0.45249,8.651393247679259
-0.1659100000000001,4.747218770937487
0.3294900000000002,3.3727929289429768
0.19907,3.9271332358542037
0.5272000000000001,1.8387783689363106
0.8904199999999998,7.604689973726825
0.7545999999999999,3.5875689579031946
2.05261,1.963566617927102
0.2485999999999997,2.2131431159086845
-0.7632000000000005,2.3379313648994757
1.798,6.845383784514992
2.1346,10.693105935666855
1.6532,6.015488102772097
3.7706000000000017,17.533450605565488
0.8623000000000001,9.228692313702918
0.89057,7.140337446785025
1.1959,1.8387783689363106
1.65509,8.933738651432886
-0.6852000000000003,9.228692313702918
0.38109,10.308164493427395
-0.1174800000000001,7.140337446785025
0.9836,8.979115815721336
-0.6742999999999999,7.265125695775816
1.9117,4.301497982826578
1.0642,4.051921484844995
0.8305,6.210865844293949
1.5606,3.8023449868634125
1.3186,1.963566617927102
1.7331,7.729478222717616
1.7218,1.8387783689363106
0.0588,7.265125695775816
1.1704,4.176709733835787
1.4878,10.49017161661557
1.2269,3.5421917936147436
0.8959000000000001,2.2131431159086845
1.21079,7.265125695775816
0.99682,1.963566617927102
0.1975899999999999,5.4263473268395055
0.65449,1.8387783689363106
1.2956,4.051921484844995
1.3988,6.845383784514991
-0.3589999999999999,8.639551537770327
0.0841899999999999,6.800773168834016
0.54667,5.006605415578681
0.0730799999999999,1.8387783689363106
0.47769,1.8387783689363106
-0.1505999999999998,3.9271332358542037
1.39829,1.8387783689363106
2.11411,1.8387783689363106
-1.2085999999999997,1.8387783689363106
-0.2938,1.8387783689363106
2.2446900000000003,1.8387783689363106
-0.6668000000000001,6.336420641892215
0.1235199999999998,6.675984919843224
0.2221999999999999,7.140337446785025
1.09309,1.8387783689363106
1.51429,6.800773168834016
-1.0934000000000004,7.9790547206991995
-0.8609999999999995,1.8387783689363106
1.4579000000000002,7.6917456005529
-0.9666999999999996,5.176770828857923
0.5688899999999999,4.961994799897705
1.5655899999999998,1.8387783689363106
0.4243000000000002,2.3379313648994757
-0.0217000000000001,4.301497982826578
0.7213900000000002,1.8387783689363106
1.61978,1.8387783689363106
-0.6486100000000001,6.800773168834016
0.3965000000000001,10.942682433648438
1.7656,5.516335106808932
1.94618,1.8387783689363106
0.582,7.604689973726825
2.12451,1.8387783689363106
0.65069,10.522940522387612
2.3045000000000004,4.247299226366847
1.9222,2.0883548669178933
-0.5302999999999993,2.2131431159086845
-1.1458999999999993,4.176709733835787
-0.1246,7.265125695775816
0.6649,5.765911604790515
0.5217,7.389913944766607
1.5511,7.604689973726825
0.4255,6.970172033505782
-0.5727999999999998,2.3379313648994757
1.03372,10.49017161661557
1.7457699999999998,3.9271332358542037
-0.0429000000000001,5.176770828857923
2.03411,1.8387783689363106
0.0004,2.0883548669178933
1.5519,5.1313936645694715
0.3706900000000001,3.5875689579031946
-1.11131,9.811043060713551
-0.05751,3.5875689579031946
1.2068,2.3379313648994757
0.1061,2.2131431159086845
0.1304799999999999,1.8387783689363106
-1.78051,6.925561417824807
-0.1125000000000002,2.953051017682152
1.56777,5.00660541557868
0.7574999999999998,1.963566617927102
0.6965999999999999,4.881817166587889
-1.2077000000000002,6.336420641892215
0.5962000000000001,7.389913944766607
1.18617,5.006605415578681
1.7435999999999998,3.8023449868634125
1.0551,4.176709733835787
1.21142,8.979115815721336
-0.6212000000000002,4.42628623181737
0.4303999999999997,2.2131431159086845
2.0499000000000005,5.505758411541847
-0.1364200000000001,8.639551537770327
0.58917,3.9271332358542037
0.4272899999999997,6.925561417824807
0.2890999999999998,4.176709733835787
0.1819899999999999,1.963566617927102
0.95328,1.8387783689363106
0.2122799999999999,3.337992459921612
0.8054999999999999,10.522940522387612
1.8734,2.0883548669178933
1.29202,7.140337446785025
0.89968,4.301497982826578
1.3457,10.49017161661557
-0.8215300000000003,5.641123355799723
0.8422000000000001,10.02581908967377
1.7331,7.729478222717616
1.3756,9.407172475538662
0.8395900000000001,7.514702193757399
1.62848,1.8387783689363106
1.7861,10.61495986560636
2.0861,4.051921484844995
0.2422999999999999,4.301497982826578
-0.3107000000000001,4.837206550906914
0.2615999999999999,1.8387783689363106
1.32639,1.8387783689363106
1.5465000000000002,6.666434478176311
1.62399,5.256181913560263
1.32272,7.140337446785025
1.6312,9.443468342663136
0.62842,1.4992140909853016
0.3657000000000001,5.516335106808932
1.99462,9.193891844681554
1.0247,7.0155491977942335
0.6833199999999999,5.176770828857923
-0.1923099999999999,7.710079935279251
1.75994,10.365383367624778
-0.0022999999999996,3.9271332358542037
1.6532,7.854266471708408
-1.35351,6.505819506563983
-0.7070100000000002,3.837145455884777
-0.7037999999999998,1.8387783689363106
-1.1174799999999998,6.675984919843224
0.4698000000000001,1.8387783689363106
-0.1016999999999997,2.3379313648994757
-2.19041,9.968600215476386
0.6544699999999999,5.641123355799723
1.43319,5.675923824821088
-0.1383800000000001,8.514763288779536
0.0022999999999998,8.639551537770327
1.0956199999999998,8.684162153451302
-0.1169100000000001,1.8387783689363106
-0.1469,8.175199010828527
-0.8688000000000002,4.176709733835787
0.5431999999999999,7.265125695775816
2.13589,7.729478222717616
1.81418,3.6775567378726213
0.97986,3.6775567378726213
-1.2808000000000002,3.8023449868634125
1.8756,9.568256591653928
0.0588000000000002,7.265125695775816
0.1235199999999999,8.514763288779536
0.66489,1.8387783689363106
1.04419,7.219748531487366
1.13,7.265125695775816
1.4871,7.729478222717616
0.0964899999999999,10.772517020369195
1.2519,4.42628623181737
2.871800000000001,3.9271332358542037
1.5575,1.963566617927102
0.4851999999999998,7.265125695775816
1.8772,9.443468342663136
-0.1786000000000001,3.9271332358542037
0.77647,3.9271332358542037
0.859,8.639551537770327
2.04342,7.479901724736034
1.60959,7.90795838455336
0.3672199999999999,8.639551537770327
2.5580000000000007,4.881817166587889
0.0782999999999998,5.380970162551054
0.0094999999999998,6.845383784514991
0.7681,4.42628623181737
-1.7096999999999989,5.176770828857923
-1.1458999999999997,4.301497982826578
2.807300000000001,3.9271332358542037
1.82617,5.641123355799723
-0.1033,2.2131431159086845
1.8772,7.729478222717616
1.92387,5.131393664569472
0.6491999999999999,10.739748114597152
1.3737,7.265125695775816
1.3317,1.963566617927102
0.5652200000000001,6.7205955355241995
0.56522,6.845383784514992
1.15128,1.8387783689363106
0.8118,5.765911604790515
0.6652000000000002,2.0883548669178933
1.4998999999999998,8.979115815721336
2.5515300000000005,6.800773168834016
2.2272,8.979115815721336
2.45218,1.8387783689363106
1.7848,5.516335106808932
1.2538,9.103904064712127
0.6895999999999998,6.336420641892215
1.8491999999999995,8.344597875500293
0.5332999999999998,10.308164493427395
1.0177,1.963566617927102
2.4350900000000006,6.675984919843224
0.2956099999999998,7.050349666815598
1.0319999999999998,6.800773168834016
1.05622,5.176770828857923
2.3308,7.604689973726825
2.1535,5.516335106808932
3.515600000000002,2.0883548669178933
3.358200000000002,9.318680093672345
2.0234,5.176770828857923
2.754100000000001,7.604689973726825
0.6652000000000002,2.0883548669178933
2.23222,6.845383784514992
0.9340900000000002,8.639551537770327
2.3308,2.2131431159086845
1.8499,7.140337446785025
1.1855199999999997,6.336420641892215
2.0503400000000003,3.6775567378726213
2.878420000000001,8.979115815721336
1.68362,2.0883548669178933
2.6994000000000007,4.42628623181737
1.96232,8.979115815721336
0.7514999999999998,7.265125695775816
1.3523899999999998,6.630607755554774
3.805080000000003,3.6775567378726213
0.9395999999999998,2.462719613890267
2.5950000000000006,7.729478222717616
2.570400000000001,8.979115815721336
1.43979,6.3810312575731905
2.852730000000001,1.8387783689363106
3.155000000000002,5.176770828857923
3.5713000000000026,11.65661145857182
1.7258,7.604689973726825
2.5498000000000003,10.02581908967377
2.489140000000001,7.265125695775816
2.374690000000001,6.675984919843224
2.7197000000000005,7.140337446785025
1.7234,7.0155491977942335
0.96732,6.800773168834016
2.990870000000001,5.006605415578681
2.4542,7.604689973726825
1.3119199999999998,6.675984919843224
1.6051999999999995,6.675984919843224
3.353600000000001,3.9271332358542037
1.86993,6.800773168834016
3.046110000000001,9.103904064712127
1.6489200000000002,1.8387783689363106
-0.4997000000000002,7.604689973726825
1.8356,2.0883548669178933
1.5797,7.479901724736034
2.8433100000000007,1.8387783689363106
2.6939,7.265125695775816
0.7629899999999996,7.050349666815598
2.636700000000001,1.963566617927102
3.305500000000001,7.854266471708408
3.380020000000002,6.845383784514992
2.3474900000000005,6.675984919843224
1.2614,7.389913944766607
2.4279400000000004,5.4263473268395055
1.48344,4.837206550906914
2.5700000000000003,7.140337446785025
2.4159700000000006,5.301559077848714
3.0570200000000014,7.604689973726825
2.7361000000000013,7.604689973726825
1.1755999999999995,7.140337446785025
1.2092000000000005,7.604689973726825
1.6511000000000002,7.514702193757399
1.3396,7.604689973726825
-0.3114099999999991,8.674352006791691
0.8670699999999998,4.961994799897705
3.200520000000002,3.4627807089124034
2.5092000000000008,9.326584340788775
3.653200000000002,9.443468342663136
1.6932,2.462719613890267
3.866920000000002,7.479901724736034
2.489140000000001,7.265125695775816
2.5700000000000003,7.265125695775816
3.313500000000002,7.604689973726825
3.5111000000000026,7.604689973726825
0.8811999999999998,7.265125695775816
0.4857999999999993,7.604689973726825
0.9893999999999998,7.140337446785025
3.714780000000003,3.6775567378726213
1.82068,1.8387783689363106
3.796800000000002,12.32894998555188
0.1124999999999996,6.800773168834016
1.3623999999999996,2.3379313648994757
1.1037,4.881817166587889
3.057290000000002,5.301559077848714
2.23222,8.219809626509502
1.6548899999999998,7.050349666815598
0.3218999999999999,4.837206550906914
2.08854,6.675984919843224
3.050380000000001,1.8387783689363106
2.0485,7.265125695775816
2.1877000000000004,3.9271332358542037
2.808990000000001,6.3810312575731905
0.2318000000000013,4.301497982826578
1.8807,2.3379313648994757
2.4911000000000003,14.16772835448819
3.948700000000003,2.0883548669178933
2.11709,1.8387783689363106
0.0608999999999995,1.8387783689363106
1.4088,8.854327566730545
2.6937000000000006,7.604689973726825
4.575700000000001,8.122734413513578
1.6848,7.265125695775816
2.8946000000000014,5.641123355799723
2.3013200000000005,1.8387783689363106
3.2426400000000024,1.8387783689363106
0.7929899999999998,6.630607755554774
1.26959,6.4612088908830065
1.2551,5.765911604790515
2.5700000000000003,7.140337446785025
1.1208,8.639551537770327
1.6724,8.854327566730545
0.5257,7.140337446785025
2.5942,7.265125695775816
0.0845999999999997,8.979115815721336
1.61871,7.834868184270042
2.178,11.032670213617864
3.215600000000002,5.890699853781306
2.1516,1.8387783689363106
0.8992999999999998,2.3379313648994757
2.4407000000000005,10.02581908967377
2.490100000000001,5.80071207381188
2.6007700000000007,5.006605415578681
2.2457,5.641123355799723
2.26949,7.265125695775816
1.4227999999999998,7.604689973726825
0.9261699999999996,4.961994799897705
2.459390000000001,5.675923824821088
1.7110999999999998,10.02581908967377
1.96732,7.604689973726825
-0.0025,8.639551537770327
1.90879,6.800773168834016
1.80308,8.979115815721336
-0.48621,8.005033597549284
0.6652000000000002,2.0883548669178933
1.5722899999999995,6.800773168834016
-0.2783000000000001,8.639551537770327
3.5305200000000028,4.051921484844995
2.433840000000001,9.318680093672345
0.7947000000000001,5.256181913560263
2.703900000000001,1.963566617927102
3.5245000000000024,4.176709733835787
1.4164,8.979115815721336
1.54674,7.389913944766607
4.054520000000003,8.122734413513578
-0.4029099999999994,6.800773168834016
3.301000000000002,6.140276351762889
1.637,7.265125695775816
1.7246,7.604689973726825
-0.0406000000000001,7.729478222717616
1.43159,6.675984919843224
2.4985600000000003,7.140337446785025
1.5208,7.265125695775816
0.9491999999999994,4.301497982826578
1.4044,5.4263473268395055
2.7684000000000006,5.301559077848714
2.0993,3.9271332358542037
-0.5902999999999989,7.140337446785025
1.9103,6.800773168834016
-3.599199999999999,4.872007019928279
2.845900000000001,7.3551134757452425
1.2785,7.729478222717616
1.15411,6.800773168834016
1.933,9.318680093672345
2.5515300000000005,8.639551537770327
2.53411,7.265125695775816
3.718700000000002,7.604689973726825
4.650520000000002,9.961512782449889
4.222100000000003,1.963566617927102
3.1906000000000008,4.051921484844995
3.026400000000001,5.641123355799723
2.0538,7.880245348558493
0.7505999999999999,7.604689973726825
2.178,11.032670213617864
2.3426,7.613004722283327
2.808020000000001,5.00660541557868
2.15848,3.6775567378726213
1.537,7.604689973726825
2.38032,7.604689973726825
3.193900000000001,7.265125695775816
2.0853,7.140337446785025
2.5847999999999995,7.265125695775816
3.721300000000001,7.604689973726825
2.2758000000000003,7.729478222717616
3.099400000000002,4.301497982826578
1.13898,1.8387783689363106
1.63482,6.675984919843224
2.8123000000000014,2.462719613890267
1.7233,1.8387783689363106
1.9671,7.604689973726825
2.8829200000000017,3.6775567378726213
2.1977,7.0155491977942335
1.5797,7.389913944766607
1.4954999999999998,5.516335106808932
3.365440000000002,7.604689973726825
0.9646,1.963566617927102
0.7352999999999998,5.301559077848714
1.4216,5.00660541557868
0.6174,7.854266471708408
4.514510000000001,1.8387783689363106
3.037570000000001,3.9271332358542037
1.84702,7.604689973726825
0.6949000000000001,1.8387783689363106
